"url","name","name_ar","price_sar","price_compare_sar","discount_pct","currency","category","description","fragrance_notes_raw","top_notes","heart_notes","base_notes","rating_avg","review_count","review_texts","reviews_status","scraped_at"
"https://faisalaldayel.com/products/orange","ORANGE","","142.5","","","SAR","","العطر البرتقالي – 100 مل يأتي مع هذا العطر عطر اضافي بحجم 15 مل من قائمة الأكثر مبيعًا، يتم اختياره بشكل عشوائي، لتجربة عطرية متنوّعة ومميزة. المكونات : برتقال- الزعفران - اخشاب العود هذا المزيج يمكن أن ينتج عطرًا جذابًا وفاخرًا، مثاليًا للأوقات الخاصة أو المناسبات الليلية","ORANGE 4.96 (219
						Review) 285.00 142.50 Product SKU orange 1983 Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description العطر البرتقالي – 100 مل يأتي مع هذا العطر عطر اضافي بحجم 15 مل من قائمة الأكثر مبيعًا، يتم اختياره بشكل عشوائي ، لتجربة عطرية متنوّعة ومميزة. المكونات : برتقال- الزعفران - اخشاب العود هذا المزيج يمكن أن ينتج عطرًا جذابًا وفاخرًا، مثاليًا للأوقات الخاصة أو المناسبات الليلية Product questions Ask your question Have question about product Add question س
					ف سلطان خالد المنصور
						فيصل الدايل 02-07-2025 في ال4 عطور في بوكس اللي قبل فترة في واحد من العطور 1983 لكن لونه اصفر وشميته وريحته عجبتني مره الان ادور في مجموعة 1983 مافي الاصفر م
					ف محمد سعد ال حنش الشهراني
						فيصل الدايل 06-04-2025 أنا صراحه من الأشخاص اللي ذوقهم صعب اشوي لكن هذا العطر من عطوري المفضله،  العطر جميل جداً جداً عاد مع العوده،،وعطرالتوباكو ،،شكراً لكم ياعطور فيصل الدايل شكراً من القلب م
					ف محمد سعد ال حنش الشهراني
						فيصل الدايل 06-04-2025 أنا صراحه من الأشخاص اللي ذوقهم صعب اشوي لكن هذا العطر من عطوري المفضله،  العطر جميل جداً جداً عاد مع العوده،،وعطرالتوباكو ،،شكراً لكم ياعطور فيصل الدايل شكراً من القلب أنا صراحه من الأشخاص اللي ذوقهم صعب اشوي لكن هذا العطر من عطوري المفضله،  العطر جميل جداً جداً عاد مع العوده،،وعطرالتوباكو ،،شكراً لكم ياعطور فيصل الدايل شكراً من القلب Product questions view all Product description العطر البرتقالي – 100 مل يأتي مع هذا العطر عطر اضافي بحجم 15 مل من قائمة الأكثر مبيعًا، يتم اختياره بشكل عشوائي ، لتجربة عطرية متنوّعة ومميزة. المكونات : برتقال- الزعفران - اخشاب العود هذا المزيج يمكن أن ينتج عطرًا جذابًا وفاخرًا، مثاليًا للأوقات الخاصة أو المناسبات الليلية","","","","4.96","219.0","[]","widget_unreachable","2026-05-16 02:51:44"
"https://faisalaldayel.com/products/red","RED","","142.5","","","SAR","","العطر الأحمر – 100 مل المكونات : اناناس - باتشولي - ياسمين هذا العطر سيكون مناسباً للأشخاص الذين يفضلون العطور الفاكهية الزهرية التي تمتزج مع الروائح الدافئة والمريحة، ليعطيهم إحساساً بالتجدد والأنوثة في كل لحظة .","RED 4.93 (203
						Review) 285.00 142.50 Product SKU Red 1983 Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description العطر الأحمر – 100 مل المكونات : اناناس - باتشولي - ياسمين هذا العطر سيكون مناسباً للأشخاص الذين يفضلون العطور الفاكهية الزهرية التي تمتزج مع الروائح الدافئة والمريحة، ليعطيهم إحساساً بالتجدد والأنوثة في كل لحظة . Product questions Ask your question Have question about product Add question H
					ف Hanan ali
						فيصل الدايل 05-09-2025 متى يتوفر عطر الكركديه؟! H
					ف Hanan ali
						فيصل الدايل 05-09-2025 هذا عطر الكركديه؟؟ م
					ف ميمي
						فيصل الدايل 27-08-2025 ابي العطر الأحمر الطويل بالله تكفون نزلوه لي أسبوعين أشيك هينا ابيه😔❤️ Product questions view all Product description العطر الأحمر – 100 مل المكونات : اناناس - باتشولي - ياسمين هذا العطر سيكون مناسباً للأشخاص الذين يفضلون العطور الفاكهية الزهرية التي تمتزج مع الروائح الدافئة والمريحة، ليعطيهم إحساساً بالتجدد والأنوثة في كل لحظة .","","","","4.93","203.0","[]","widget_unreachable","2026-05-16 02:51:57"
"https://faisalaldayel.com/products/blue","blue 1983","","142.5","","","SAR","","العطر الأزرق – 100 مل يأتي مع هذا العطر عطر اضافي بحجم 15 مل من قائمة الأكثر مبيعًا، يتم اختياره بشكل عشوائي، لتجربة عطرية متنوّعة ومميزة. المكونات : الباتشولي - الباودر - البرغموت هو عطر زهري فاخر يبرز جمال الزهور البيضاء مثل الياسمين والزنبق. يعتبر من العطور الأنثوية الأنيقة التي تجمع بين النضارة والعمق، مما يجعله خيارًا مثاليًا للنساء اللواتي يفضلن العطور الراقية ذات الطابع الكلاسيكي والمناسبات الخاصة.","blue 1983 4.94 (268
						Review) 285.00 142.50 Product SKU blue 1983 Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description العطر الأزرق – 100 مل يأتي مع هذا العطر عطر اضافي بحجم 15 مل من قائمة الأكثر مبيعًا، يتم اختياره بشكل عشوائي ، لتجربة عطرية متنوّعة ومميزة. المكونات : الباتشولي - الباودر - البرغموت هو عطر زهري فاخر يبرز جمال الزهور البيضاء مثل الياسمين والزنبق. يعتبر من العطور الأنثوية الأنيقة التي تجمع بين النضارة والعمق، مما يجعله خيارًا مثاليًا للنساء اللواتي يفضلن العطور الراقية ذات الطابع الكلاسيكي والمناسبات الخاصة. Product questions Ask your question Have question about product Add question ه
					ف هيفاءالدوسري
						فيصل الدايل 29-03-2025 متى يتوفر ه
					ف هيفاءالدوسري
						فيصل الدايل 28-03-2025 متى يتوفر ابي اطلب ?
					ف ?
						فيصل الدايل 26-03-2025 مناسب للرجال ؟ Product questions view all Product description العطر الأزرق – 100 مل يأتي مع هذا العطر عطر اضافي بحجم 15 مل من قائمة الأكثر مبيعًا، يتم اختياره بشكل عشوائي ، لتجربة عطرية متنوّعة ومميزة. المكونات : الباتشولي - الباودر - البرغموت هو عطر زهري فاخر يبرز جمال الزهور البيضاء مثل الياسمين والزنبق. يعتبر من العطور الأنثوية الأنيقة التي تجمع بين النضارة والعمق، مما يجعله خيارًا مثاليًا للنساء اللواتي يفضلن العطور الراقية ذات الطابع الكلاسيكي والمناسبات الخاصة.","","","","4.94","268.0","[]","widget_unreachable","2026-05-16 02:52:04"
"https://faisalaldayel.com/products/green","green","","142.5","","","SAR","","العطر الأخضر – 100 مل يأتي مع هذا العطر عطر اضافي بحجم 15 مل من قائمة الأكثر مبيعًا، يتم اختياره بشكل عشوائي ، لتجربة عطرية متنوّعة ومميزة. عطر كلاسيكي شديد الفوحان ومناسب للجنسين رسمي وللمناسبات بنكهة اللافندر مع الباتشولي وبلمسة من الورد يتميز بالثبات العالي والرائحة المميزة من الأكثر مبيعًا ومناسب لفصل الشتاء","","","","","4.93","431.0","[]","widget_unreachable","2026-05-16 02:52:11"
"https://faisalaldayel.com/products/l","L","","142.5","","","SAR","","مكونات العطر : لذر، خشب الصندل و التوت حجم العبوة : 100 مل رقم الادراج : 2019-011019101191-199990","L 4.93 (44
						Review) 285.00 142.50 Product SKU L Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description مكونات العطر : لذر، خشب الصندل و التوت حجم العبوة : 100 مل رقم الادراج : 2019-011019101191-199990 Product questions Ask your question Have question about product Add question s
					ف sara taleb
						فيصل الدايل 11-09-2025 اتمنى ترجعو عطر قطر صراحه مافي زيو h
					ف hadeel saeed
						فيصل الدايل 16-03-2025 رجالي او نسائي ؟ س
					ف سيف
						فيصل الدايل 25-12-2024 متى بيتوفر عطر كركرديه Product questions view all Product description مكونات العطر : لذر، خشب الصندل و التوت حجم العبوة : 100 مل رقم الادراج : 2019-011019101191-199990","","","","4.93","44.0","[]","widget_unreachable","2026-05-16 02:52:17"
"https://faisalaldayel.com/products/nsaem-najd","NSAIM NJD","","750.0","","","SAR","","تركيبة عطرية فاخرة من مكونات طبيعية نقية ، تأخذك إلى عالم من الفخامة الشرقية الأصيلة. يبدأ العطر بعمق دهن العود الكمبودي بحلاوته الدافئة، يليه حضور العود اللاوسي بكثافته الدخانية الغامضة، مع لمسة العود الهندي بطابعه الترابي العريق الذي يعكس الأصالة بكل تفاصيلها. ويتوسطه العود الفيتنامي بنعومته العسلية ، ليمنح التركيبة انسيابية راقية ، بينما يضيف الورد الطائفي إشراقة زهرية منعشة تعزز الإحساس بالفخامة والرقي وفي القاعدة : يرسخ اللبان والهيل الطبيعيان حضورًا دافئًا لتبقى الرائحة ثابتة وتعكس هوية عطر فخم يجمع بين النقاء ، القوة ، الأصالة .","NSAIM NJD 5.0 (11
						Review) 1,500.00 750.00 Product SKU NSAIM NJD Weight 550.01 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description تركيبة عطرية فاخرة من مكونات طبيعية نقية ، تأخذك إلى عالم من الفخامة الشرقية الأصيلة. يبدأ العطر بعمق دهن العود الكمبودي بحلاوته الدافئة، يليه حضور العود اللاوسي بكثافته الدخانية الغامضة، مع لمسة العود الهندي بطابعه الترابي العريق الذي يعكس الأصالة بكل تفاصيلها. ويتوسطه العود الفيتنامي بنعومته العسلية ، ليمنح التركيبة انسيابية راقية ، بينما يضيف الورد الطائفي إشراقة زهرية منعشة تعزز الإحساس بالفخامة والرقي وفي القاعدة : يرسخ اللبان والهيل الطبيعيان حضورًا دافئًا لتبقى الرائحة ثابتة وتعكس هوية عطر فخم يجمع بين النقاء ، القوة ، الأصالة  . Product questions Ask your question Have question about product Add question ?
					ف ?
						فيصل الدايل 16-03-2025 كم مل الزيت العطري ؟! ?
					ف ?
						فيصل الدايل 11-03-2025 بصراحة أنا اشتريت منكم 12 منتج و أعجبني جدا منتج نسائم نجد و لكن غالي بصراحة أتمنى تقدمونه لي هديه للعيد وشكرا جزيلا لكم جميع منسوبي براند فيصل الدايل الراقي الغني عن التعريف ( ليتني عرفتكم من زمان ) ن
					ف نعيمه يحي ال سلماني
						فيصل الدايل 14-11-2024 كيف اقدار اشتكي عليكم اختر انتو وعلموني Product description تركيبة عطرية فاخرة من مكونات طبيعية نقية ، تأخذك إلى عالم من الفخامة الشرقية الأصيلة. يبدأ العطر بعمق دهن العود الكمبودي بحلاوته الدافئة، يليه حضور العود اللاوسي بكثافته الدخانية الغامضة، مع لمسة العود الهندي بطابعه الترابي العريق الذي يعكس الأصالة بكل تفاصيلها. ويتوسطه العود الفيتنامي بنعومته العسلية ، ليمنح التركيبة انسيابية راقية ، بينما يضيف الورد الطائفي إشراقة زهرية منعشة تعزز الإحساس بالفخامة والرقي وفي القاعدة : يرسخ اللبان والهيل الطبيعيان حضورًا دافئًا لتبقى الرائحة ثابتة وتعكس هوية عطر فخم يجمع بين النقاء ، القوة ، الأصالة  .","","","","5.0","11.0","[]","widget_unreachable","2026-05-16 02:52:25"
"https://faisalaldayel.com/products/london","london night","","250.0","","","SAR","","عطر لندن – 100 مل تفسير عصري لعطور العود التقليدية، هو الوصف الأنيق، الهدوء المميز والشعور بالرقي، مزيج من الماكرون و الهيل مع البخور والليمون يأتي مع هذا العطر عطران إضافيان بحجم 30 مل من قائمة الأكثر مبيعًا، يتم اختيارهم بشكل عشوائي، لتجربة عطرية متنوّعة ومميزة.","","","","","4.97","162.0","[]","widget_unreachable","2026-05-16 02:52:33"
"https://faisalaldayel.com/products/بشت-و-عباية","bisht and abaya","","57.5","","","SAR","","مكونات العطر : بخور، ورد و زعفران تنبيه : العطر مخصص للملابس الغامقة فقط","bisht and abaya 4.93 (136
						Review) 115.00 57.50 Product SKU bisht and abaya Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description مكونات العطر : بخور، ورد و زعفران تنبيه : العطر مخصص للملابس الغامقة فقط Product questions Ask your question Have question about product Add question و
					ف وجدان
						فيصل الدايل 05-09-2025 متى يتوفر ?
					ف ?
						فيصل الدايل 04-09-2025 ابي استفسر متى يوجد العطر الموفي خلال الايام قريبه ولا بعيده ر
					ف ريم البريك
						فيصل الدايل 22-08-2025 هل راح يتوفر فلفت 7؟ Product questions view all Product description مكونات العطر : بخور، ورد و زعفران تنبيه : العطر مخصص للملابس الغامقة فقط","","","","4.93","136.0","[]","widget_unreachable","2026-05-16 02:52:41"
"https://faisalaldayel.com/products/falsafat-etter","FALSAFAT ETTER","","142.5","","","SAR","","مكونات العطر : مارشميلو و مسك حجم العبوة : 100 مل رقم الادراج : 2019-011019101191-193318","FALSAFAT ETTER 4.92 (48
						Review) 285.00 142.50 Product SKU white Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description مكونات العطر : مارشميلو و مسك حجم العبوة : 100 مل رقم الادراج : 2019-011019101191-193318 Product questions Ask your question Have question about product Add question Product description مكونات العطر : مارشميلو و مسك حجم العبوة : 100 مل رقم الادراج : 2019-011019101191-193318","","","","4.92","48.0","[]","widget_unreachable","2026-05-16 02:52:48"
"https://faisalaldayel.com/products/private-collection-iris","Iris","","200.0","","","SAR","","Iris 4.96 (56
						Review) 400.00 200.00 Product SKU Iris Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description Product questions Ask your question Have question about product Add question م
					ف محمود ربيع
						فيصل الدايل 08-09-2025 هل العطر رجالي او حريمي J
					ف Joy Andung
						فيصل الدايل 06-05-2025 when is the delivery? ?
					ف ?
						فيصل الدايل 24-03-2025 gyt Product questions view all","","","","","4.96","56.0","[]","widget_unreachable","2026-05-16 02:52:57"
"https://faisalaldayel.com/products/amber","Amber","","200.0","","","SAR","","Amber 4.97 (35
						Review) 400.00 200.00 Product SKU Amber Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description Product questions Ask your question Have question about product Add question ف
					ف فيصل الرويلي
						فيصل الدايل 02-09-2025 كوبون الخصم ?
					ف ?
						فيصل الدايل 26-06-2025 صيفي ام شتوي؟ ?
					ف ?
						فيصل الدايل 17-03-2025 ايش العرض Product questions view all","","","","","4.97","35.0","[]","widget_unreachable","2026-05-16 02:53:04"
"https://faisalaldayel.com/products/leban","Leban","","200.0","","","SAR","","هو عطر شرقي غني وفاخر يجمع بين نوتات البخور واللبان والعنبر ليمنح المستخدم تجربة عطرية ساحرة . يناسب هذا العطر الأوقات التي تحتاج فيها إلى عطر مميز يدوم طويلاً ويترك أثراً قويًا وجذابًا","Leban 4.92 (26
						Review) 400.00 200.00 Product SKU Leban Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description هو عطر شرقي غني وفاخر يجمع بين نوتات ا لبخور واللبان والعنبر ليمنح المستخدم تجربة عطرية ساحرة . يناسب هذا العطر الأوقات التي تحتاج فيها إلى عطر مميز يدوم طويلاً ويترك أثراً قويًا وجذابًا Product questions Ask your question Have question about product Add question ا
					ف امينه ادم عيسى الحبشي
						فيصل الدايل 15-08-2025 لايوجد ?
					ف ?
						فيصل الدايل 20-01-2025 هل يصلح صيفي A
					ف Ahmed Amer
						فيصل الدايل 01-10-2024 للرجال ام للنساء Product questions view all Product description هو عطر شرقي غني وفاخر يجمع بين نوتات ا لبخور واللبان والعنبر ليمنح المستخدم تجربة عطرية ساحرة . يناسب هذا العطر الأوقات التي تحتاج فيها إلى عطر مميز يدوم طويلاً ويترك أثراً قويًا وجذابًا","","","","4.92","26.0","[]","widget_unreachable","2026-05-16 02:53:14"
"https://faisalaldayel.com/products/sarab","Sarab","","97.5","","","SAR","","المكونات : عنبر و حمضيات حجم : 300 مل","Sarab 195.00 97.50 Product SKU Sarab + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description المكونات : عنبر و حمضيات حجم : 300 مل Product questions Ask your question Have question about product Add question Product description المكونات : عنبر و حمضيات حجم : 300 مل","","","","","","[]","widget_unreachable","2026-05-16 02:53:21"
"https://faisalaldayel.com/products/orange-leaves","Orange leaves","","97.5","","","SAR","","المكونات : أزهار و برتقال حجم : 300 مل الإصدار الجديد من معطر رقم 2","Orange leaves 195.00 97.50 Product SKU Orange Leaves + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description المكونات : أزهار و برتقال حجم : 300 مل الإصدار الجديد من معطر رقم 2 Product questions Ask your question Have question about product Add question Product description المكونات : أزهار و برتقال حجم : 300 مل الإصدار الجديد من معطر رقم 2","","","","","","[]","widget_unreachable","2026-05-16 02:53:28"
"https://faisalaldayel.com/products/soft-musk","soft musk","","97.5","","","SAR","","المكونات : مسك و ياسمين حجم : 300 مل الإصدار الجديد من معطر رقم 1","soft musk 195.00 97.50 Product SKU Soft Musk + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description المكونات : مسك و ياسمين حجم : 300 مل الإصدار الجديد من معطر رقم 1 Product questions Ask your question Have question about product Add question Product description المكونات : مسك و ياسمين حجم : 300 مل الإصدار الجديد من معطر رقم 1","","","","","","[]","widget_unreachable","2026-05-16 02:53:36"
"https://faisalaldayel.com/products/tonka-touch","tonka touch","","97.5","","","SAR","","المكونات : تونكا و عود حجم : 300 مل الإصدار الجديد من معطر رقم 3","tonka touch 195.00 97.50 Product SKU Tonka Touch + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description المكونات : تونكا و عود حجم : 300 مل الإصدار الجديد من معطر رقم 3 Product questions Ask your question Have question about product Add question H
					ف Haifa
						فيصل الدايل 14-09-2025 معطر للفرش ولا للمنزل ?
					ف ?
						فيصل الدايل 06-09-2025 عطر لا الجسم؟ Product description المكونات : تونكا و عود حجم : 300 مل الإصدار الجديد من معطر رقم 3","","","","","","[]","widget_unreachable","2026-05-16 02:53:44"
"https://faisalaldayel.com/products/Spray-Collection","Spray Collection","","199.0","","","SAR","","فيصل الدايل","","","","","","","[]","widget_unreachable","2026-05-16 02:53:52"
"https://faisalaldayel.com/products/Elite-Box","بوكس النخبة","","250.0","","","SAR","","بوكس النخبة يحتوي على 4 عطور من العطور الاكثر مبيعا حجم 50 مل للحبة الواحدة عطر لندن نايت عطر كركدية عطر ليندورا عطر اتركتيفو","","","","","","","[]","widget_unreachable","2026-05-16 02:54:01"
"https://faisalaldayel.com/products/sold-out","Sold Out","","57.5","","","SAR","","توليفة مدروسة بعناية لتقدم حضورًا خفيفًا ومنعشًا يدوم بثبات متوازن مما يجعله خيارًا مثاليًا للاستخدام اليومي ولمحبي الروائح الحمضية الفاكهية","","","","","","","[]","widget_unreachable","2026-05-16 02:54:09"
"https://faisalaldayel.com/products/Home-box","بوكس البيت","","225.0","","","SAR","","تجربة عطرية متكاملة تضم أربع روائح مميزة بحجم 30مل تناسب كل أوقاتك , مزيج بين الفخامة والتنوع في باكج واحد مثالي للاستخدام اليومي أو السفر .","","","","","","","[]","widget_unreachable","2026-05-16 02:54:17"
"https://faisalaldayel.com/products/Box-50ml","مجموعة 1983 - 50مل","","325.0","","","SAR","","مجموعة 50 مل – أربع عطور في تجربة واحدة مجموعة متكاملة تضم 4 عطور بحجم 50 مل ، تمنحك تنوعاً يناسب كل وقت وكل مزاج.اختيار مثالي لمن يبحث عن التجديد دون التنازل عن الفخامة","","","","","","","[]","widget_unreachable","2026-05-16 02:54:25"
"https://faisalaldayel.com/products/collection-1983","مجموعة 1983","","200.0","","","SAR","","يحتوي البوكس على 4 عطور بحجم 30 مل لكل عطر من مجموعة 1983","","","","","","","[]","widget_unreachable","2026-05-16 02:54:34"
"https://faisalaldayel.com/products/cinnamon","Cinnamon","","175.0","","","SAR","","فيصل الدايل","","","","","","","[]","widget_unreachable","2026-05-16 02:54:44"
"https://faisalaldayel.com/products/FRESH-OUD","FRESH OUD","","142.5","","","SAR","","عطر بنفحات خشبية دافئة يفتتح بانتعاش البرغموت المنعش ينساب بعدها الصنوبر ليمنح إحساسًا نقيًا وطبيعيًا ويستقر على قاعدة خشبية فاخرة تعكس قوة وثبات","","","","","","","[]","widget_unreachable","2026-05-16 02:54:52"
"https://faisalaldayel.com/products/NIGHT-QUEEN","NIGHT QUEEN","","172.5","","","SAR","","عطر زهري فاخر يفتتح بأريج الزهور البيضاء النقي يمتزج مع دفء اللابدانوم الغني ليمنح العطر لمسة عميقة وغامضة ويستقر على قاعدة مسك الروم الفاخرة التي تضفي ثباتًا وأسلوبًا ساحرًا يدوم طوال اليوم","","","","","","","[]","widget_unreachable","2026-05-16 02:55:00"
"https://faisalaldayel.com/products/IDENTITY","IDENTITY","","172.5","","","SAR","","عطر يفتتح بنفحات الهيل الدافئة تمتزج مع حلاوة التوت ثم يستقر على قاعدة من خشب الأرز تمنح العطر عمقًا وثباتًا وأناقة تدوم","","","","","","","[]","widget_unreachable","2026-05-16 02:55:10"
"https://faisalaldayel.com/products/scarf-1","SCARF","","199.5","","","SAR","","عطر سكارفمزيج فاخر يجمع البخور مع العنبر الدافئ ولمسة المر ، بروح شرقية قوية وثبات عالي . عطر يلفّك بهيبة وفخامة من أول رشة","","","","","","","[]","widget_unreachable","2026-05-16 02:55:21"
"https://faisalaldayel.com/products/solena","SOLENA","","142.5","","","SAR","","عطر بودري هو تجسيد للنعومة والرقي ، برائحة هادئة تشبه لمسة الحرير على البشرة","","","","","","","[]","widget_unreachable","2026-05-16 02:55:28"
"https://faisalaldayel.com/products/wood","حطب","","200.0","","","SAR","","فيصل الدايل","","","","","","","[]","widget_unreachable","2026-05-16 02:55:37"
"https://faisalaldayel.com/products/alturath","alturath","","900.0","","","SAR","","مكونات العطر : عود طبيعي، بخور و أخشاب حجم العبوة : 100 مل","alturath 5.0 (1
						Review) 1,800.00 900.00 Product SKU alturath Weight 501.0 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description مكونات العطر : عود طبيعي، بخور و أخشاب حجم العبوة : 100 مل Product questions Ask your question Have question about product Add question ?
					ف ?
						فيصل الدايل 26-04-2025 ينفع لرجال ع
					ف عفاف سعيد ساعد الحربي
						فيصل الدايل 23-02-2025 ممكن كتابة مكونات عطر تراث بالتفصيل Product description مكونات العطر : عود طبيعي، بخور و أخشاب حجم العبوة : 100 مل","","","","5.0","1.0","[]","widget_unreachable","2026-05-16 02:55:47"
"https://faisalaldayel.com/products/bubble-gum","BUBBLE GUM","","149.5","","","SAR","","مكونات العطر : ببل قم، مسك الروم، باتشولي و أمبروكسانحجم العبوة : 100 مل","BUBBLE GUM 5.0 (6
						Review) 299.00 149.50 Product SKU BUBBLEGUM Weight 552.1 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description مكونات العطر : ببل قم، مسك الروم، باتشولي و أمبروكسان حجم العبوة : 100 مل Product questions Ask your question Have question about product Add question ج
					ف جوهره اليحياء
						فيصل الدايل 01-09-2025 اول اخذته ١٤٩ ليش الا صار اغلى ?
					ف ?
						فيصل الدايل 03-06-2025 هل فيه ضمان ذهبي لو ماعجبني العطر استرجعه؟ ف
					ف فهد العتيبي
						فيصل الدايل 15-04-2025 عطر رهيب  والريحه  هاديه😍😍 Product questions view all Product description مكونات العطر : ببل قم، مسك الروم، باتشولي و أمبروكسان حجم العبوة : 100 مل","","","","5.0","6.0","[]","widget_unreachable","2026-05-16 02:55:56"
"https://faisalaldayel.com/products/waj","waj","","400.0","","","SAR","","مكونات العطر : ورد طائفي، شوكولاته،دهن عود فاخر و أخشاب حجم العبوة : 100 مل","waj 5.0 (15
						Review) 800.00 400.00 Product SKU waj Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description مكونات العطر : ورد طائفي، شوكولاته،دهن عود فاخر و أخشاب حجم العبوة : 100 مل Product questions Ask your question Have question about product Add question R
					ف Rare
						فيصل الدايل 01-03-2025 متى بيرجع يتوفر؟ هل احصله في الفروع؟ ع
					ف عبير طلال
						فيصل الدايل 22-02-2025 ابغى اطلب عطر وج طلب خاص اذا ممكن A
					ف Ali Alamri
						فيصل الدايل 10-02-2025 نبغى نجرب العطر ولكن غير متوفر في خميس مشيط Product questions view all Product description مكونات العطر : ورد طائفي، شوكولاته،دهن عود فاخر و أخشاب حجم العبوة : 100 مل","","","","5.0","15.0","[]","widget_unreachable","2026-05-16 02:56:04"
"https://faisalaldayel.com/products/63","63","","187.5","","","SAR","","مكونات العطر : اللابدانوم - عنبر - مسك - باتشولي - فانيليا حجم العبوة : 100 مل رقم الادراج : 2022-011019101191-377098","63 5.0 (33
						Review) 375.00 187.50 Product SKU 63 Weight 220.7 g + Earn loyalty points with this purchase Rewards This Product Is Out of Stock Notify Me When Product Is Available Enter Your Email Send Product cart quantity Add to cart Product share Product description مكونات العطر : اللابدانوم - عنبر - مسك - باتشولي - فانيليا حجم العبوة : 100 مل رقم الادراج : 2022-011019101191-377098 Product questions Ask your question Have question about product Add question ?
					ف ?
						فيصل الدايل 19-09-2025 عطر ٦٣ ندمت اني شريته والي مستغربه الي مصمم العطر هو يشم ولا حاسه الشم عنده مفقوده n
					ف naif alharbi
						فيصل الدايل 01-07-2025 هل هو يميل نسائي اكثر او رجالي اكثر ا
					ف احمد عبدالله حسن جاسم
						فيصل الدايل 20-06-2025 هل العطر صيفي Product questions view all Product description مكونات العطر : اللابدانوم - عنبر - مسك - باتشولي - فانيليا حجم العبوة : 100 مل رقم الادراج : 2022-011019101191-377098","","","","5.0","33.0","[]","widget_unreachable","2026-05-16 02:56:13"
"https://faisalaldayel.com/products/noir","NOIR","","172.5","","","SAR","","الأخشاب مع البخور والكشمش الأسود مناسب للمزج مع العطور الشتوية","","","","","4.99","78.0","[]","widget_unreachable","2026-05-16 02:56:21"
